# from crisprcasdb
# collected by purpurax

"name","crispr count","cas_region count"
CP072657.1,1,1
CP029745.1,3,1
LR962649.1,1,1
CP007190.1,1,1
CP043435.1,1,1
CP059679.1,1,1
LT615374.1,2,1
LR134227.1,2,1
CP075137.1,2,1
CP082523.1,3,1
CP021201.1,1,1
CP081287.1,2,1
CP019649.1,3,1
LR134151.1,2,1
CP012833.1,2,1
CP086000.1,1,1
CP029703.1,3,1
CP075043.1,3,1
CP007371.2,2,1
CP051407.1,2,1
CP035738.1,2,1
CP030062.1,2,1
CP010869.1,1,1
CP058991.1,2,1
CP045444.1,2,1
CP040663.1,2,1
LR134000.1,4,1
LT593974.1,1,1
CP017671.1,2,1
CP033310.1,3,1
CP018645.1,2,1
CP057555.1,2,1
CP069249.1,1,1
CP025087.1,2,1
CP045741.1,2,1
CP027454.1,2,1
CP060938.1,2,1
CP017979.1,2,1
CP091020.1,2,1
CP080255.1,2,1
CP069890.1,2,1
CP082617.1,2,1
OW052188.1,2,1
CP026347.1,2,1
CP033318.1,2,1
CP019047.1,2,1
CP057342.1,2,1
AP021944.1,3,1
AP025205.2,3,1
CP018801.1,2,1
CP009177.1,2,1
CP058993.1,2,1
CP020387.1,1,1
CP029033.1,1,1
CP040751.1,1,1
CP051751.1,2,1
CP014170.1,2,1
CP068985.1,3,1
CP073060.1,2,1
CM001441.1,5,1
CP054422.1,1,1
CP039593.1,3,1
CP062127.1,1,1
CP007483.2,2,1
CP025453.1,2,1
AP023235.1,3,1
LT605203.1,2,1
CP050262.1,2,1
CP021246.1,1,1
CP067994.1,2,1
CP015407.2,1,1
CP065624.1,3,1
CP002865.1,3,1
CP069513.1,1,1
CP012781.1,3,1
CP023142.1,3,1
LT904854.1,1,1
CP066849.1,7,1
CP023343.1,1,1
CP059177.1,1,1
CP034797.1,2,1
CP009715.1,3,1
CP034077.1,2,1
CP053027.1,1,1
CP074589.1,2,1
CP003233.1,3,1
LT984798.1,1,1
LS483376.1,1,1
CP039119.2,1,1
CP020433.2,1,1
CP058009.1,2,1
CP065012.1,1,1
CU928145.2,2,1
CP019286.1,2,1
CP027398.1,6,1
CP039298.1,2,1
CP069333.1,3,1
CP025090.1,2,1
CP019912.1,2,1
CP060531.1,1,1
CP010177.1,2,1
CP011312.1,3,1
CP078523.1,3,1
CP045482.1,5,1
AP019007.1,2,1
AP012306.1,2,1
WUPX01000001.1,3,1
CP007308.2,2,1
CP060102.1,2,1
CP020882.1,2,1
CP034794.1,2,1
CP016030.2,1,1
CP089234.1,2,1
CP040525.1,1,1
CP088427.1,2,1
CP090490.1,2,1
CP001293.1,1,1
AP022371.1,2,1
CP051180.1,1,1
CP016682.1,1,1
CP033192.1,1,1
CP041181.1,2,1
CP068783.1,3,1
CP007418.2,2,1
CP044091.1,1,1
CP044957.1,3,1
CP031133.1,2,1
CP084001.1,2,1
CP029595.1,2,1
AP019702.1,1,1
CP090304.1,3,1
CP082436.1,2,1
CP029858.1,1,1
CP020092.1,2,1
CP022050.2,2,1
CP062876.1,2,1
CP057484.1,3,1
CP010336.1,1,1
CP063697.1,3,1
CP033614.1,2,1
CP091800.1,1,1
CP023834.1,2,1
FN543502.1,2,1
CP017478.1,1,1
CP000312.1,1,1
CP007240.1,1,1
LT629973.1,3,1
CP003900.2,2,1
CP079706.1,2,1
LR699012.1,1,1
CP001150.1,1,1
FN668375.1,6,1
AP019697.1,1,1
CP074585.1,2,1
CP070124.1,2,1
CP027657.1,2,1
HE572590.1,1,1
CP028309.1,2,1
LT635457.1,1,1
LR134310.1,1,1
CP044039.1,1,1
CP034200.2,1,1
CP059404.1,1,1
CP009785.1,3,1
CP063310.1,2,1
CP049108.1,1,1
CP075188.1,1,1
OU349848.1,2,1
CP017177.1,2,1
CP089063.1,3,1
CP010968.1,1,1
CP082434.1,3,1
CP007310.2,2,1
CP084012.1,1,1
CP017526.1,1,1
LR962296.1,2,1
CP072917.1,1,1
CP065700.1,1,1
CP009565.1,3,1
CP083886.1,2,1
CP063294.1,2,1
CP071157.1,1,1
CP019560.1,2,1
CP029995.1,2,1
CP020828.1,2,1
CP050959.1,2,1
CP032992.1,2,1
CP073107.1,2,1
CP068460.1,1,1
CP009312.1,1,1
CP044198.1,3,1
CP018648.1,2,1
CP072504.1,1,1
CP041852.1,1,1
CP062927.1,3,1
CP031018.1,2,1
CP085183.1,2,1
CP041994.1,1,1
CP032257.1,3,1
LT853882.1,2,1
CP048301.1,2,1
CP034247.1,1,1
CP047544.1,3,1
CP091171.1,3,1
CP029918.1,1,1
CP043529.1,1,1
CP007380.2,2,1
AP008972.1,2,1
CP025328.1,2,1
CP014504.1,1,1
AP021861.1,1,1
CP089859.1,2,1
LR962298.1,2,1
CP074244.1,2,1
CP020495.1,2,1
CP026348.1,2,1
CP023046.1,1,1
CP025835.1,2,1
CP073015.1,1,1
CP031274.1,1,1
CP059963.1,3,1
CP001910.1,1,1
CP012148.1,1,1
CP030223.1,4,1
CP060109.1,3,1
LS483336.1,1,1
LR962830.1,2,1
CP010451.1,3,1
CP022278.1,1,1
CP059277.1,2,1
CP009249.1,3,1
CP047370.1,2,1
CP073591.1,2,1
CM000787.2,2,1
CP091156.1,2,1
CP009230.1,1,1
AP018721.1,1,1
CP043610.1,1,1
CP011343.2,2,1
CP039261.1,2,1
CP032566.1,2,1
CP069526.1,2,1
CP080139.1,2,1
CP088681.1,3,1
CP038453.1,2,1
CP084984.1,1,1
CP071974.1,1,1
CP074328.1,2,1
CP003987.1,4,1
AP011529.1,2,1
CP027134.1,2,1
CP036402.1,1,1
CP085582.1,2,1
CP013262.2,2,1
CP043318.1,3,1
CP007523.1,3,1
CP057223.1,3,1
CP051247.1,1,1
CP009762.1,1,1
CP068461.1,1,1
CR354532.1,1,1
CP053730.1,2,1
CP054927.1,3,1
CP007338.2,2,1
CP072788.1,17,1
CP003259.1,1,1
CP009290.1,2,1
CP017457.1,1,1
CP091339.1,1,1
CP050728.1,3,1
CP031416.1,1,1
CP009195.1,3,1
AP014624.1,1,1
CP035751.1,2,1
CP010309.1,1,1
FP929032.1,1,1
CP015625.1,8,1
CP059045.1,2,1
CP028743.1,2,1
CP015241.1,2,1
CP091897.1,2,1
CP087377.1,2,1
CP081869.1,1,1
OU015334.1,3,1
CP057458.1,2,1
CP034721.1,5,1
OU917557.1,1,1
CP005972.1,1,1
CP082650.1,2,1
CP032308.1,1,1
LT905139.1,1,1
CP072027.1,4,1
LR134330.1,2,1
CP051368.1,1,1
CP075872.1,1,1
CP019184.1,2,1
LN890518.1,2,1
CP061033.1,1,1
CP003248.2,2,1
CP075128.1,1,1
CP089333.1,1,1
CM002062.1,2,1
CP071502.1,1,1
CP019968.1,1,1
CP043557.1,1,1
CP023573.1,2,1
CP036105.1,2,1
LR698989.1,1,1
CP066067.1,2,1
CP010275.2,1,1
CP074283.1,2,1
CP024703.1,2,1
CP070302.1,2,1
CP042843.1,2,1
LR134308.1,4,1
CP085060.1,2,1
CP007309.2,2,1
LR738849.1,1,1
CP058364.1,1,1
CP084332.1,1,1
CP054183.1,1,1
CP075134.1,2,1
CP042871.1,2,1
CP025049.1,2,1
CP019389.1,1,1
CP082704.1,3,1
CP001896.1,1,1
CP051004.1,1,1
CP025471.1,1,1
CP025229.1,2,1
CP041866.1,2,1
CP043998.1,4,1
CP038372.1,2,1
CP012213.1,1,1
CP009178.1,2,1
CP034160.1,1,1
CP007357.2,2,1
CP007329.2,2,1
AP024094.1,1,1
CP006886.1,1,1
CP010274.2,1,1
CP072133.1,1,1
CP014222.1,1,1
CP049177.1,1,1
CP017521.1,1,1
CP092034.1,1,1
CP074233.1,2,1
CP075132.1,2,1
CP091065.1,2,1
CP018789.1,1,1
CP029892.1,1,1
CP007757.1,1,1
CP090607.1,1,1
CP059567.1,3,1
CP012091.1,1,1
CP057582.1,2,1
CP021435.1,1,1
CP084508.1,1,1
CP001999.1,1,1
CP033071.1,3,1
CP002034.1,1,1
LR590471.1,1,1
CP085063.1,2,1
CP001601.1,1,1
AP025332.1,2,1
CP041801.1,2,1
CP071869.1,1,1
CP032669.1,2,1
LR962509.1,1,1
CP049016.1,1,1
CP029089.1,3,1
CP060950.1,3,1
CP090054.1,2,1
CP021518.1,1,1
CP075017.1,2,1
CP007330.2,2,1
CP022757.1,1,1
CP059096.1,1,1
CP012958.1,1,1
CP085811.1,2,1
CP017039.1,2,1
CP003264.1,1,1
CP000503.1,2,1
LR134373.1,2,1
CP028656.1,2,1
CP010341.1,2,1
LS483360.1,1,1
LR698979.1,3,1
CP084172.1,1,1
CP065435.1,2,1
CP003875.1,1,1
CP001013.1,1,1
CP001607.1,1,1
HF571520.1,1,1
CP074639.1,3,1
CP079233.1,1,1
CP092039.1,3,1
CP015404.2,3,1
CP021726.1,2,1
CP023818.1,1,1
CP041861.1,1,1
LR698988.1,1,1
CP045567.1,1,1
CP042336.1,2,1
CP003025.1,2,1
CP035432.1,1,1
CP091704.1,2,1
CP049877.1,2,1
CP065006.1,1,1
CP021870.1,1,1
CP053336.1,2,1
AP025274.1,1,1
AP018033.1,2,1
CP031734.1,2,1
CP093308.1,2,1
CP025593.1,2,1
CP000946.1,4,1
CP047142.1,4,1
CP092419.1,1,1
CP090261.1,3,1
CP085085.1,1,1
CP022464.2,2,1
CP057167.1,4,1
CP072373.1,1,1
CP016647.1,1,1
CP074628.1,2,1
CP074630.1,2,1
CP074115.1,1,1
CP018303.1,2,1
CP050804.1,1,1
LR962427.1,2,1
CP019160.1,1,1
CP014038.2,1,1
CP003208.1,1,1
AP023311.1,3,1
CP058025.1,2,1
LR134502.1,1,1
CP048264.1,7,1
CP060585.1,2,1
CP054212.1,4,1
CP021394.1,2,1
CP010058.1,1,1
CP069132.1,2,1
CP042001.1,1,1
CP014335.1,2,1
CP058651.1,2,1
CP088740.1,2,1
CP002029.1,1,1
CP083503.1,2,1
CP003234.1,3,1
CP064971.1,1,1
CP003941.1,2,1
CP048401.1,2,1
CP060817.1,2,1
CP058308.1,2,1
CP031166.1,1,1
CP011098.1,1,1
CP057500.1,2,1
CP061749.1,3,1
CP033768.1,1,1
CP085767.1,3,1
CP033918.1,1,1
CP083534.1,2,1
CP014314.1,2,1
CP054580.1,2,1
CP025690.1,1,1
CP074219.1,2,1
CP072925.1,1,1
CP063890.1,2,1
CP006006.1,1,1
CP060429.1,2,1
AP014633.1,2,1
CP045740.1,4,1
CP020889.1,3,1
CP045180.1,1,1
CP028704.1,2,1
CP068106.1,1,1
CP053751.1,1,1
CP031328.1,1,1
AP020315.1,1,1
CP058594.1,1,1
CP088421.1,2,1
CP063742.1,2,1
CP071582.1,1,1
CP039144.1,1,1
CP012583.1,2,1
CP043028.1,1,1
CP031078.1,2,1
CP027763.1,2,1
CP090397.1,2,1
CP046514.1,1,1
CP031795.1,1,1
CP014020.1,1,1
CP045962.1,2,1
CP059676.1,1,1
CP090557.1,1,1
CP031861.1,1,1
CP029890.1,1,1
CP073916.1,1,1
CP006735.1,1,1
CP031230.1,2,1
CP049348.1,2,1
LT882486.1,1,1
CP074238.1,2,1
CP053323.1,1,1
LR778151.1,2,1
LR962060.1,2,1
CP044117.1,1,1
CP084585.1,2,1
LR594044.1,1,1
CP013711.1,2,1
CP079991.1,1,1
CP023625.1,2,1
CP048436.1,1,1
CP075316.1,2,1
CP014010.1,2,1
CP030026.1,1,1
CP068170.1,1,1
CP057574.1,2,1
CP038498.1,3,1
CP042812.1,1,1
CP075187.1,1,1
CM002118.1,2,1
CP033599.1,2,1
LR134157.1,2,1
CP038847.1,2,1
CP026531.1,1,1
CP045457.1,3,1
CP049883.1,2,1
CP018027.1,1,1
CP030190.1,2,1
CP052821.1,2,1
CP050769.1,2,1
CP035545.1,2,1
CP009761.1,2,1
CP021136.1,1,1
CP027387.1,2,1
CP050047.1,2,1
CP007344.2,2,1
CP049171.1,1,1
CP074640.1,3,1
CP001055.1,1,1
CP039277.1,2,1
CP041867.1,1,1
CP051711.1,2,1
CP025036.2,1,1
CP007345.2,2,1
CP016604.1,1,1
CP007424.2,2,1
CP010332.1,2,1
AP023290.1,3,1
AP014724.1,3,1
CP066705.1,1,1
CP022413.2,1,1
CP041847.1,1,1
CP029003.1,1,1
CP019442.1,3,1
CP080163.1,2,1
CP009789.1,2,1
CP053326.1,3,1
CP060105.1,3,1
AP023438.1,3,1
CP016972.1,2,1
CP085570.1,2,1
CP033439.1,3,1
CP009787.1,1,1
CP014327.1,1,1
CP017543.1,1,1
FM177140.1,1,1
CM002073.1,2,1
CP008796.1,2,1
CP059300.1,1,1
CP022344.1,3,1
CP042950.1,2,1
CP091158.1,3,1
CP092647.1,2,1
CP078033.1,2,1
CP024418.1,1,1
CP091773.1,2,1
CP041411.1,2,1
CP035929.1,2,1
AP018543.1,2,1
CP064999.1,1,1
CP002282.1,1,1
CP023596.1,2,1
LT969520.1,2,1
CP082608.1,3,1
AP024355.1,2,1
CP035874.1,2,1
CP019581.1,1,1
CP045753.1,2,1
CP017514.1,1,1
CP023043.1,1,1
CP063242.1,1,1
CP011288.1,1,1
CP008989.1,2,1
CP025825.1,2,1
LS483330.1,1,1
CP041520.1,2,1
CP079946.1,1,1
CP082843.1,1,1
CP070232.1,2,1
CP029692.1,2,1
CP024702.1,1,1
CP058562.1,4,1
CP055219.1,3,1
CP015157.1,3,1
CP000939.1,4,1
CP059093.1,1,1
CP049175.1,1,1
CP045732.1,1,1
CP018640.1,2,1
CP007413.2,2,1
CP014152.1,1,1
CP057258.1,1,1
CP071519.1,1,1
CP028412.1,2,1
CP009084.2,2,1
CP062717.1,2,1
CP046791.1,4,1
CP021696.1,1,1
LT615373.1,2,1
CP053228.1,2,1
LT618785.1,4,1
CP024245.1,2,1
AP009552.1,4,1
AP011957.1,3,1
CP045705.1,2,1
CP002913.1,1,1
CP037979.1,1,1
CP065228.1,1,1
AP023357.1,3,1
CP089584.1,2,1
CP092252.1,2,1
CP064952.1,1,1
CP015169.1,1,1
CP062725.1,2,1
AHJR01000001.1,2,1
CP003210.1,1,1
CP020827.1,2,1
CP051821.1,2,1
CP020038.1,4,1
CP001087.1,1,1
CP038233.1,3,1
CP019406.1,2,1
CP069323.1,3,1
CP090535.1,3,1
CM002116.1,2,1
CP038158.1,2,1
CP073599.1,2,1
CP003639.1,1,1
CP076407.1,3,1
CP015093.1,2,1
CP076093.1,1,1
CP018239.1,2,1
CP028764.1,3,1
CP065160.1,1,1
CP017172.1,1,1
CP014160.1,3,1
AP018796.1,2,1
CP002487.1,3,1
CP033810.1,1,1
CP082666.1,2,1
CP026860.1,3,1
CP024834.1,1,1
CP022470.1,1,1
CP075365.1,1,1
CP059331.1,1,1
CP038143.1,2,1
CP067836.1,1,1
CP077801.1,1,1
CP003220.1,1,1
CP079900.1,2,1
CP041872.1,1,1
CP027340.1,2,1
CP011308.1,1,1
CP075185.1,1,1
CP077941.1,1,1
CP031660.1,3,1
CP035307.1,1,1
CP012631.1,2,1
CP007427.2,2,1
CP010163.1,3,1
LN681227.1,4,1
CP007353.2,2,1
CP076043.1,2,1
CP009043.1,2,1
CP052805.1,2,1
CP051735.1,2,1
LR134303.1,2,1
CP074343.1,2,1
CP091792.1,1,1
CP044311.1,3,1
CP043902.1,1,1
CP060840.1,2,1
AP008971.1,1,1
CM002103.1,1,1
CP017124.1,1,1
CP012275.1,1,1
CP082736.1,3,1
CP083731.1,2,1
LR994470.1,1,1
CP032411.1,1,1
CP056321.1,1,1
LT854705.1,4,1
AP023304.1,3,1
CP066753.1,2,1
CP000036.1,1,1
CP033737.1,2,1
CP045007.1,1,1
CP022379.1,1,1
CP039378.1,1,1
FO203508.1,1,1
CP053281.1,2,1
CP060083.1,3,1
CP007543.1,1,1
CP009194.1,3,1
CP008998.1,2,1
CP021487.1,1,1
CP013651.1,1,1
CP069248.1,1,1
CP023531.1,2,1
CP072624.1,3,1
CP069133.1,2,1
CP075877.1,2,1
CP043332.1,2,1
CP057829.1,2,1
CP053719.1,2,1
CP004887.1,1,1
CP086259.1,2,1
CP076620.1,1,1
AP018365.1,10,1
CP081903.1,1,1
CP057584.1,2,1
CP031698.1,1,1
AP024694.1,3,1
CP053406.1,2,1
CP024479.1,2,1
CP057334.1,2,1
AP009240.1,2,1
LR699009.1,2,1
CP041184.1,2,1
CP056920.1,2,1
CP091651.1,2,1
CP073242.1,1,1
CP021378.1,1,1
CP007303.2,2,1
CP007498.2,2,1
CP023483.1,1,1
CP014971.2,3,1
CP048400.1,2,1
LT618793.1,1,1
CP023061.1,2,1
CP007261.1,2,1
CP028683.1,2,1
CP023606.1,2,1
CP051847.1,1,1
CP068997.1,1,1
CP082641.1,2,1
AP023291.1,3,1
CP038873.1,2,1
CP010407.1,9,1
CP028740.1,2,1
CP025631.1,2,1
CP043747.1,2,1
OU015337.1,3,1
CP085955.1,1,1
LR699004.1,1,1
CP032494.1,3,1
CP075374.1,3,1
AP022298.1,3,1
CP089335.1,4,1
CP034354.1,3,1
CP013018.1,2,1
CP007467.2,2,1
CP007542.1,1,1
CP012580.1,2,1
CP076088.1,1,1
CP057504.1,2,1
CP028600.1,2,1
CP066023.1,1,1
LT855376.1,3,1
CP047542.1,3,1
CP000284.1,2,1
LN999997.1,3,1
CP020514.1,2,1
CP025688.1,1,1
OU365335.1,1,1
CP018324.1,1,1
CP025211.1,1,1
CP007655.1,2,1
LR594037.1,1,1
AP012051.1,1,1
CP063756.1,2,1
CP011259.2,2,1
CP069978.1,2,1
FP929003.1,1,1
CP001742.1,7,1
CP084108.1,2,1
CP048739.1,3,1
CP014967.1,2,1
CP090296.1,3,1
LR962703.1,2,1
CP032626.1,1,1
CP086333.1,1,1
CP093012.1,3,1
CP019615.1,1,1
CP050204.1,3,1
CP057634.1,2,1
LR890640.1,1,1
CP089211.1,1,1
CP017487.1,1,1
CP032057.1,2,1
CP020402.2,1,1
CP085143.1,3,1
CP059329.1,1,1
CP006254.2,1,1
CP029899.1,1,1
LN824133.1,1,1
CP059852.1,2,1
CP048791.1,2,1
CP082574.1,3,1
CP033934.1,1,1
CP057657.1,3,1
CP088042.1,2,1
CP071375.1,2,1
LR698954.1,1,1
CP024056.1,1,1
CP007769.1,1,1
CP003179.1,2,1
LN898144.1,1,1
CP047424.1,3,1
CP064682.1,2,1
CP031916.1,2,1
CP007532.1,3,1
JAIEUF010000001.1,3,1
CP036455.1,2,1
CM001772.1,2,1
LR890490.1,1,1
CP044151.1,1,1
AP024616.1,1,1
CP040313.1,2,1
CP068819.1,2,1
CP045863.1,2,1
AP021914.1,2,1
CP081908.1,1,1
CP074291.1,2,1
CP085565.1,2,1
CP015559.1,2,1
CP059889.1,2,1
CP070169.1,1,1
CP082598.1,2,1
CP019204.1,2,1
CP074298.1,2,1
CP046390.1,1,1
CP020922.1,3,1
CP081351.1,1,1
CP019300.1,2,1
CP015820.1,5,1
AJ965256.1,1,1
LR134400.1,1,1
CP010573.1,1,1
CP008879.1,1,1
LR962340.1,2,1
CP084532.1,2,1
OD940440.2,2,1
LT904867.1,1,1
AP019711.1,1,1
CP006631.1,2,1
CP019652.1,1,1
CP085592.1,2,1
CP023516.1,2,1
CP065312.1,2,1
CP007348.2,2,1
CP044350.1,2,1
CP006709.2,1,1
CP049154.1,2,1
CP068824.1,2,1
CP019355.1,2,1
CP029546.1,1,1
CP090975.1,1,1
CP016586.1,3,1
CP006798.1,2,1
CP090310.1,2,1
CP063992.1,1,1
CP036280.1,1,1
CP024742.1,2,1
CP011412.1,1,1
CP029938.1,1,1
CP003217.1,1,1
AL513382.1,1,1
CP082426.1,2,1
CP041387.1,1,1
CP022912.1,3,1
CP069380.1,3,1
CP020029.1,4,1
CP063476.1,3,1
CP027335.1,2,1
CP007062.1,1,1
CP049880.1,2,1
CP085607.1,2,1
CP031379.1,1,1
CP017293.1,3,1
CP024252.1,2,1
CP050756.1,2,1
CP006731.1,2,1
CP068465.1,1,1
CP016357.1,2,1
CP054135.1,1,1
CP023820.1,2,1
CP012266.1,3,1
CP019611.1,3,1
CP039747.1,1,1
CP021393.1,3,1
CP064127.1,2,1
CP046396.1,3,1
CP033338.1,2,1
CP079231.1,1,1
CP054901.1,2,1
LS483340.1,1,1
CP040458.1,3,1
CP074321.1,2,1
CP034435.1,3,1
CP074656.1,2,1
CP006602.1,3,1
CP019226.1,1,1
CP007386.2,2,1
CP021265.1,1,1
CP007200.1,2,1
CP088707.1,3,1
CP049304.1,1,1
CP041773.1,2,1
CP060700.1,2,1
CP081713.1,3,1
CP011113.2,2,1
CP012597.1,2,1
CP042285.1,1,1
CP024830.1,2,1
LR822026.1,2,1
CP005941.1,1,1
CP084479.1,2,1
CP056865.1,4,1
CP090446.1,1,1
CP071032.1,1,1
CP018840.1,2,1
CP018858.1,1,1
CP028413.1,2,1
CP065980.1,2,1
CP007401.2,2,1
CP009768.1,2,1
CP058322.1,10,1
CP058557.1,1,1
CP058333.1,3,1
CP029959.1,1,1
LS483481.1,2,1
CP092203.1,5,1
CP017728.1,3,1
CP088782.1,2,1
CP018854.1,2,1
CP010236.1,2,1
CP031837.1,1,1
CP034715.1,2,1
CP058719.1,2,1
CP041173.1,2,1
CP025831.1,3,1
CP001848.1,2,1
CP091664.1,2,1
CP029852.1,1,1
CP003479.1,1,1
CP057345.1,2,1
CP034170.1,1,1
CP041795.1,2,1
CP019179.1,2,1
AP023224.1,2,1
CP050964.1,2,1
AP023418.1,1,1
CP009187.1,2,1
CP012743.1,1,1
CP033715.1,3,1
CP006772.1,1,1
CP084871.1,2,1
CP069334.1,3,1
CP061339.1,3,1
CP041998.1,1,1
LT618787.1,1,1
CP063116.1,1,1
CP064205.1,2,1
CP075110.1,2,1
CP070358.1,1,1
CP081494.1,1,1
CP063922.1,2,1
CP007051.1,3,1
CP045466.1,2,1
CP049037.1,1,1
CP087132.1,1,1
CP011419.1,1,1
CP057087.1,2,1
CP068050.1,1,1
CP009102.1,3,1
CP021174.1,2,1
CP073365.1,2,1
CP023076.1,1,1
CP067509.1,2,1
CP035928.1,1,1
CP030023.1,1,1
CP009479.1,1,1
CP002829.1,2,1
CP003810.1,1,1
CP066315.1,2,1
CP083181.1,1,1
CP069710.1,3,1
CP022206.1,2,1
LR025101.1,3,1
CP002638.1,2,1
CP072911.1,2,1
LT904870.2,1,1
CP058625.1,1,1
CP014659.2,2,1
CP057207.1,3,1
LR134231.1,3,1
CP034368.1,3,1
LR134474.1,2,1
CP021200.1,1,1
CP053413.1,1,1
CP022138.1,2,1
CP081774.1,3,1
CP092431.1,3,1
CP018655.1,2,1
CP035495.1,4,1
CP051830.1,1,1
CP032390.1,1,1
CP009906.1,3,1
CM001398.1,1,1
CP031863.1,1,1
CP035712.1,3,1
CP027403.1,1,1
CP027412.1,3,1
CP058090.1,2,1
CP089986.1,2,1
CP012503.1,1,1
CP071388.1,2,1
CP088040.1,2,1
CP030180.1,1,1
CP085930.1,1,1
CP002882.1,1,1
CP032627.1,1,1
CP072229.1,1,1
CP008855.1,2,1
CP014566.1,2,1
CP053322.1,2,1
CP043334.1,2,1
LR134136.1,1,1
CP027591.1,1,1
CP001138.1,2,1
AKVX01000001.1,2,1
CP090428.1,2,1
CP051804.1,2,1
CP047130.1,2,1
CP035224.1,1,1
LR961924.1,2,1
CP079709.1,2,1
CP052807.1,2,1
CP085284.1,4,1
CP088980.1,1,1
LS483464.1,1,1
CP057243.1,2,1
LR882052.1,2,1
CP081677.1,3,1
CP032328.1,2,1
CP073597.1,2,1
CP041747.1,2,1
CP026744.1,2,1
CP048921.1,1,1
CM002060.1,2,1
CP064825.1,2,1
CP059262.1,1,1
CP052780.1,2,1
CP020334.1,1,1
CP062778.1,2,1
CP074268.1,2,1
CP003788.1,26,1
CP053718.1,2,1
CP063459.1,2,1
CP092702.1,2,1
CP008973.1,1,1
CP076325.1,3,1
CP031282.1,4,1
CP017503.1,1,1
CP008802.1,1,1
FP929037.1,1,1
LR607341.1,2,1
CP061839.1,2,1
CP055057.1,1,1
CP025088.1,2,1
CP050044.1,3,1
LR962608.1,2,1
CP075029.1,1,1
CP054143.1,1,1
CP055109.1,2,1
CP038138.1,2,1
LR130555.1,3,1
LR134306.1,3,1
CP042432.1,3,1
CP072049.1,6,1
CP023525.1,2,1
CP059709.1,1,1
CP001368.1,2,1
CP010231.1,2,1
LR962444.1,2,1
CP022014.1,1,1
CP017169.1,1,1
CP000142.2,1,1
AP012344.1,2,1
CP092056.1,2,1
OV788639.1,1,1
LR962328.1,2,1
CP012869.1,2,1
CM001515.1,2,1
CP033850.1,3,1
CP082500.1,2,1
CP021879.1,2,1
CP065990.1,2,1
AP018517.1,2,1
CP021288.1,2,1
CP010091.1,1,1
CP007252.1,2,1
CP012147.1,3,1
CP030096.1,2,1
CP074313.1,2,1
CP007307.2,2,1
CP067078.1,2,1
CP018186.1,1,1
CP086340.1,2,1
CP001127.1,2,1
CP088506.1,3,1
CP083604.1,1,1
CP009172.1,2,1
CP040318.1,3,1
CP019721.1,5,1
CP017489.1,1,1
CP027418.1,2,1
LT905060.1,1,1
OU745391.1,1,1
CP046673.1,1,1
CP007319.2,2,1
CP052798.1,2,1
CP061362.1,10,1
LT906447.1,1,1
CP057396.1,2,1
CP076668.1,3,1
CP036275.1,1,1
CP059995.1,3,1
LT904890.1,1,1
LT904777.2,1,1
CP068437.1,1,1
CP028644.1,2,1
CP007592.1,3,1
CP057160.1,3,1
CP017100.1,2,1
CP058559.1,1,1
CP057444.1,2,1
CP028132.1,1,1
CP023622.1,2,1
OV884286.1,1,1
CP050114.1,1,1
CP050200.1,2,1
CP000717.1,2,1
CP002105.1,1,1
CP010445.1,2,1
CP043274.1,2,1
CP044188.1,3,1
CP035042.1,1,1
CP015347.1,1,1
CP027770.1,2,1
CP050706.1,2,1
CP069707.1,3,1
CR555306.1,3,1
CP045141.1,1,1
CP048297.1,2,1
CP058023.1,2,1
CP068416.1,1,1
CP017054.1,6,1
CP069327.1,3,1
CP041807.1,2,1
CP041344.1,1,1
CP020835.1,2,1
LT615379.1,2,1
CP040421.1,1,1
CP035879.1,2,1
LT158599.1,1,1
CP031105.1,2,1
LR782231.1,2,1
CU468135.1,2,1
CP090137.1,2,1
CP065887.1,2,1
OU349838.1,3,1
AP024277.1,1,1
CP029853.1,1,1
CP002693.1,3,1
CP002341.1,1,1
CP009188.1,2,1
CP046177.1,1,1
CP025222.1,1,1
CP082739.1,3,1
CP049075.1,1,1
CP088346.1,2,1
CP041253.1,2,1
CP081187.1,3,1
CP055055.1,3,1
CP007381.2,2,1
CP045063.1,2,1
CP041824.1,2,1
CP025200.1,2,1
CP012067.1,1,1
CP061836.1,2,1
CP046919.1,1,1
CP041722.1,1,1
CP046244.1,5,1
CP086169.1,1,1
CP054186.1,1,1
CP085983.1,2,1
CP008959.1,1,1
CP035130.1,1,1
CP043942.1,2,1
CP015571.1,2,1
CP024047.1,2,1
CP081346.1,2,1
CP028590.1,1,1
LR134357.1,2,1
CP086217.1,1,1
CP033040.1,1,1
AP014704.1,1,1
LR590625.1,2,1
CP015416.1,5,1
CP085545.1,2,1
CP029794.1,3,1
CP026824.1,1,1
CP021202.1,2,1
CP085577.1,2,1
CP017542.1,1,1
CP074236.1,2,1
CP058215.1,1,1
CP031746.1,1,1
CP011666.1,12,1
CP041797.1,1,1
CP025636.1,1,1
CP028384.1,2,1
CP033243.1,2,1
CP028407.1,2,1
CP001876.1,1,1
CP090299.1,3,1
CP085638.1,2,1
CP057336.1,2,1
CP041336.1,1,1
CP076113.1,2,1
CP021277.1,1,1
CP051389.1,2,1
CP018995.1,3,1
CP057347.1,2,1
CP007400.2,2,1
CP085981.1,2,1
CP025288.1,1,1
AP022575.1,2,1
CP025021.1,2,1
CP069386.1,2,1
LR962738.1,2,1
LR962085.1,2,1
CP024058.1,1,1
